Timestamp,Count,Mode
2026-02-21 18:34:03,1,Single
2026-02-21 18:44:01,1,Single
2026-02-21 18:54:23,1,Single
2026-02-21 19:04:21,1,Single
2026-02-21 19:14:21,1,Single
2026-02-21 20:10:35,1,Single
2026-02-21 20:14:10,1,Single
2026-02-21 20:24:23,1,Single
2026-02-21 20:34:14,1,Single
2026-02-21 20:44:57,1,Single
2026-02-21 20:54:37,1,Single
2026-02-21 21:04:49,1,Single
2026-02-21 21:14:08,1,Single
2026-02-21 21:24:30,1,Single
2026-02-21 21:34:11,1,Single
2026-02-21 21:45:27,1,Single
2026-02-21 21:54:33,1,Single
2026-02-21 22:04:23,1,Single
2026-02-21 22:14:29,1,Single
2026-02-21 22:24:21,1,Single
2026-02-21 22:34:58,1,Single
2026-02-21 22:44:09,1,Single
2026-02-21 22:54:26,1,Single
2026-02-21 23:04:14,1,Single
2026-02-21 23:14:09,1,Single
2026-02-21 23:22:28,2,Bulk
2026-02-21 23:24:12,1,Single
2026-02-21 23:34:16,1,Single
2026-02-21 23:44:18,1,Single
2026-02-21 23:54:22,1,Single
2026-02-22 00:04:15,1,Single
2026-02-22 00:14:15,1,Single
2026-02-22 00:24:20,1,Single
2026-02-22 00:34:18,1,Single
2026-02-22 00:44:20,1,Single
2026-02-22 00:54:15,1,Single
2026-02-22 01:04:29,1,Single
2026-02-22 01:14:23,1,Single
2026-02-22 01:24:43,1,Single
2026-02-22 01:34:38,1,Single
2026-02-22 01:44:11,1,Single
2026-02-22 01:54:28,1,Single
2026-02-22 02:04:36,1,Single
2026-02-22 02:14:14,1,Single
2026-02-22 02:24:08,1,Single
2026-02-22 02:34:38,1,Single
2026-02-22 02:44:27,1,Single
2026-02-22 02:54:16,1,Single
2026-02-22 03:04:12,1,Single
2026-02-22 03:14:05,1,Single
2026-02-22 03:24:09,1,Single
2026-02-22 03:34:02,1,Single
2026-02-22 03:44:11,1,Single
2026-02-22 03:54:04,1,Single
2026-02-22 04:04:36,1,Single
2026-02-22 04:14:13,1,Single
2026-02-22 04:24:03,1,Single
2026-02-22 04:34:00,1,Single
2026-02-22 04:44:15,1,Single
2026-02-22 04:54:28,1,Single
2026-02-22 05:04:00,1,Single
2026-02-22 05:14:04,1,Single
2026-02-22 05:24:07,1,Single
2026-02-22 05:34:01,1,Single
2026-02-22 05:44:13,1,Single
2026-02-22 05:54:12,1,Single
2026-02-22 06:03:58,1,Single
2026-02-22 06:14:02,1,Single
2026-02-22 06:24:10,1,Single
2026-02-22 06:34:07,1,Single
2026-02-22 06:44:04,1,Single
2026-02-22 06:54:10,1,Single
2026-02-22 07:04:13,1,Single
2026-02-22 07:14:06,1,Single
2026-02-22 07:24:16,1,Single
2026-02-22 07:34:06,1,Single
2026-02-22 07:44:01,1,Single
2026-02-22 07:54:12,1,Single
2026-02-22 08:04:05,1,Single
2026-02-22 08:14:41,1,Single
2026-02-22 08:24:13,1,Single
2026-02-22 08:34:16,1,Single
2026-02-22 08:44:12,1,Single
2026-02-22 08:54:11,1,Single
2026-02-22 09:04:07,1,Single
2026-02-22 09:14:03,1,Single
2026-02-22 09:24:13,1,Single
2026-02-22 09:34:06,1,Single
2026-02-22 09:44:46,1,Single
2026-02-22 09:54:27,1,Single
2026-02-22 10:04:12,1,Single
2026-02-22 10:14:21,1,Single
2026-02-22 10:24:18,1,Single
2026-02-22 10:34:18,1,Single
2026-02-22 10:44:22,1,Single
2026-02-22 10:54:20,1,Single
2026-02-22 11:04:19,1,Single
2026-02-22 11:14:11,1,Single
2026-02-22 11:24:10,1,Single
2026-02-22 11:34:19,1,Single
2026-02-22 11:44:28,1,Single
2026-02-22 11:54:19,1,Single
2026-02-22 12:04:26,1,Single
2026-02-22 12:14:19,1,Single
2026-02-22 12:24:23,1,Single
2026-02-22 12:34:21,1,Single
2026-02-22 12:44:11,1,Single
2026-02-22 12:54:16,1,Single
2026-02-22 13:04:14,1,Single
2026-02-22 13:14:19,1,Single
2026-02-22 13:24:35,1,Single
2026-02-22 13:34:28,1,Single
2026-02-22 13:44:12,1,Single
2026-02-22 13:54:15,1,Single
2026-02-22 14:04:46,1,Single
2026-02-22 14:14:17,1,Single
2026-02-22 14:24:01,1,Single
2026-02-22 14:34:07,1,Single
2026-02-22 14:44:12,1,Single
2026-02-22 14:54:06,1,Single
2026-02-22 15:04:13,1,Single
2026-02-22 15:14:04,1,Single
2026-02-22 15:24:11,1,Single
2026-02-22 15:34:01,1,Single
2026-02-22 15:44:15,1,Single
2026-02-22 15:54:32,1,Single
2026-02-22 16:04:36,1,Single
2026-02-22 16:14:11,1,Single
2026-02-22 16:25:18,1,Single
2026-02-22 16:34:14,1,Single
2026-02-22 16:44:15,1,Single
2026-02-22 16:54:21,1,Single
2026-02-22 17:04:09,1,Single
2026-02-22 17:14:14,1,Single
2026-02-22 17:24:04,1,Single
2026-02-22 17:34:14,1,Single
2026-02-22 17:44:59,1,Single
2026-02-22 17:54:21,1,Single
2026-02-22 18:05:00,1,Single
2026-02-22 18:14:17,1,Single
2026-02-22 18:24:35,1,Single
2026-02-22 18:34:27,1,Single
2026-02-22 18:42:24,5,Bulk
2026-02-22 18:44:36,1,Single
2026-02-22 18:54:34,1,Single
2026-02-22 19:06:09,1,Single
2026-02-22 19:14:23,1,Single
2026-02-22 19:24:06,1,Single
2026-02-22 19:34:34,1,Single
2026-02-22 19:44:20,1,Single
2026-02-22 19:54:59,1,Single
2026-02-22 20:04:29,1,Single
2026-02-22 20:14:20,1,Single
2026-02-22 20:24:33,1,Single
2026-02-22 20:34:22,1,Single
2026-02-22 20:44:14,1,Single
2026-02-22 20:54:23,1,Single
2026-02-22 21:04:15,1,Single
2026-02-22 21:14:23,1,Single
2026-02-22 21:24:26,1,Single
2026-02-22 21:34:09,1,Single
2026-02-22 21:44:08,1,Single
2026-02-22 21:55:43,1,Single
2026-02-22 22:04:19,1,Single
2026-02-22 22:14:27,1,Single
2026-02-22 22:24:16,1,Single
2026-02-22 22:34:18,1,Single
2026-02-22 22:47:24,1,Single
2026-02-22 22:54:20,1,Single
2026-02-22 23:04:23,1,Single
2026-02-22 23:14:30,1,Single
2026-02-22 23:26:34,1,Single
2026-02-22 23:34:40,1,Single
2026-02-22 23:44:14,1,Single
2026-02-22 23:54:14,1,Single
2026-02-23 00:04:45,1,Single
2026-02-23 00:14:13,1,Single
2026-02-23 00:24:15,1,Single
2026-02-23 00:34:17,1,Single
2026-02-23 00:44:39,1,Single
2026-02-23 00:54:20,1,Single
2026-02-23 01:04:27,1,Single
2026-02-23 01:14:30,1,Single
2026-02-23 01:24:41,1,Single
2026-02-23 01:34:20,1,Single
2026-02-23 01:44:57,1,Single
2026-02-23 01:56:10,1,Single
2026-02-23 02:04:22,1,Single
2026-02-23 02:14:51,1,Single
2026-02-23 02:24:08,1,Single
2026-02-23 02:34:46,1,Single
2026-02-23 02:44:15,1,Single
2026-02-23 02:54:18,1,Single
2026-02-23 03:04:18,1,Single
2026-02-23 03:14:45,1,Single
2026-02-23 03:24:12,1,Single
2026-02-23 03:34:38,1,Single
2026-02-23 03:44:16,1,Single
2026-02-23 03:54:21,1,Single
2026-02-23 04:04:10,1,Single
2026-02-23 04:14:50,1,Single
2026-02-23 04:24:15,1,Single
2026-02-23 04:34:27,1,Single
2026-02-23 04:44:09,1,Single
2026-02-23 04:54:00,1,Single
2026-02-23 05:04:28,1,Single
2026-02-23 05:14:14,1,Single
2026-02-23 05:24:15,1,Single
2026-02-23 05:34:18,1,Single
2026-02-23 05:44:01,1,Single
2026-02-23 05:54:07,1,Single
2026-02-23 06:03:57,1,Single
2026-02-23 06:14:20,1,Single
2026-02-23 06:24:09,1,Single
2026-02-23 06:33:58,1,Single
2026-02-23 06:44:18,1,Single
2026-02-23 06:54:05,1,Single
2026-02-23 07:04:05,1,Single
2026-02-23 07:14:08,1,Single
2026-02-23 07:24:06,1,Single
2026-02-23 07:34:05,1,Single
2026-02-23 07:44:07,1,Single
2026-02-23 07:54:12,1,Single
2026-02-23 08:04:04,1,Single
2026-02-23 08:14:02,1,Single
2026-02-23 08:24:09,1,Single
2026-02-23 08:34:18,1,Single
2026-02-23 08:44:05,1,Single
2026-02-23 08:54:24,1,Single
2026-02-23 09:04:21,1,Single
2026-02-23 09:14:13,1,Single
2026-02-23 09:24:20,1,Single
2026-02-23 09:34:18,1,Single
2026-02-23 09:45:05,1,Single
2026-02-23 09:54:18,1,Single
2026-02-23 10:04:11,1,Single
2026-02-23 10:14:16,1,Single
2026-02-23 10:24:03,1,Single
2026-02-23 10:34:03,1,Single
2026-02-23 10:44:06,1,Single
2026-02-23 10:54:04,1,Single
2026-02-23 11:04:12,1,Single
2026-02-23 11:14:27,1,Single
2026-02-23 11:24:16,1,Single
2026-02-23 11:34:16,1,Single
2026-02-23 11:44:16,1,Single
2026-02-23 11:54:21,1,Single
2026-02-23 12:04:02,1,Single
2026-02-23 12:14:38,1,Single
2026-02-23 12:24:35,1,Single
2026-02-23 12:34:17,1,Single
2026-02-23 12:44:21,1,Single
2026-02-23 12:54:21,1,Single
2026-02-23 13:04:14,1,Single
2026-02-23 13:14:12,1,Single
2026-02-23 13:24:08,1,Single
2026-02-23 13:34:14,1,Single
2026-02-23 13:44:05,1,Single
2026-02-23 13:54:10,1,Single
2026-02-23 14:04:21,1,Single
2026-02-23 14:14:03,1,Single
2026-02-23 14:24:15,1,Single
2026-02-23 14:34:23,1,Single
2026-02-23 14:44:30,1,Single
2026-02-23 14:54:14,1,Single
2026-02-23 15:04:13,1,Single
2026-02-23 15:14:27,1,Single
2026-02-23 15:24:23,1,Single
2026-02-23 15:34:10,1,Single
2026-02-23 15:44:11,1,Single
2026-02-23 15:54:20,1,Single
2026-02-23 16:04:33,1,Single
2026-02-23 16:14:44,1,Single
2026-02-23 16:24:44,1,Single
2026-02-23 16:34:16,1,Single
2026-02-23 16:44:17,1,Single
2026-02-23 16:54:31,1,Single
2026-02-23 17:04:32,1,Single
2026-02-23 17:14:10,1,Single
2026-02-23 17:24:23,1,Single
2026-02-23 17:34:12,1,Single
2026-02-23 17:44:20,1,Single
2026-02-23 18:25:23,1,Single
2026-02-23 18:35:20,1,Single
2026-02-23 18:44:59,1,Single
2026-02-23 18:54:23,1,Single
2026-02-23 19:04:18,1,Single
2026-02-23 19:14:17,1,Single
2026-02-23 19:24:24,1,Single
2026-02-23 19:35:01,1,Single
2026-02-23 19:44:19,1,Single
2026-02-23 19:54:26,1,Single
2026-02-23 20:04:24,1,Single
2026-02-23 20:14:14,1,Single
2026-02-23 20:24:23,1,Single
2026-02-23 20:34:35,1,Single
2026-02-23 20:47:22,1,Single
2026-02-23 20:54:23,1,Single
2026-02-23 21:04:18,1,Single
2026-02-23 21:14:12,1,Single
2026-02-23 21:24:22,1,Single
2026-02-23 21:34:13,1,Single
2026-02-23 21:44:17,1,Single
2026-02-23 21:54:36,1,Single
2026-02-23 22:04:21,1,Single
2026-02-23 22:14:18,1,Single
2026-02-23 22:27:50,1,Single
2026-02-23 22:34:24,1,Single
2026-02-23 22:45:07,1,Single
2026-02-23 22:54:48,1,Single
2026-02-23 23:04:20,1,Single
2026-02-23 23:14:04,1,Single
2026-02-23 23:24:19,1,Single
2026-02-23 23:34:16,1,Single
2026-02-23 23:45:21,1,Single
2026-02-23 23:56:00,1,Single
2026-02-24 00:04:01,1,Single
2026-02-24 00:14:26,1,Single
2026-02-24 00:24:29,1,Single
2026-02-24 00:34:34,1,Single
2026-02-24 00:44:08,1,Single
2026-02-24 00:54:13,1,Single
2026-02-24 01:05:50,1,Single
